ID,CATEGORY,LABEL,VALUE
amzn_MatthewS.GarmanMember,label_label,label,lab_amzn_MatthewS.GarmanMember
amzn_MatthewS.GarmanMember,label_label,role,http://www.xbrl.org/2003/role/documentation
amzn_MatthewS.GarmanMember,label_label,type,resource
amzn_MatthewS.GarmanMember,label_label,lang,en-US
us-gaap_OtherComprehensiveIncomeLossNetOfTax,"('label_id', 'lab_us-gaap_OtherComprehensiveIncomeLossNetOfTax')",None
us-gaap_OtherComprehensiveIncomeLossNetOfTax,"('location_id', 'loc_us-gaap_OtherComprehensiveIncomeLossNetOfTax')",None
us-gaap_OtherComprehensiveIncomeLossNetOfTax,"('us_gaap_id', 'us-gaap;OtherComprehensiveIncomeLossNetOfTax')",None
us-gaap_OtherComprehensiveIncomeLossNetOfTax,label_label,item_type,label_label
us-gaap_OtherComprehensiveIncomeLossNetOfTax,label_label,id,lab_us-gaap_OtherComprehensiveIncomeLossNetOfTax_label_en-US
us-gaap_OtherComprehensiveIncomeLossNetOfTax,label_label,label,lab_us-gaap_OtherComprehensiveIncomeLossNetOfTax
us-gaap_OtherComprehensiveIncomeLossNetOfTax,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_OtherComprehensiveIncomeLossNetOfTax,label_label,type,resource
us-gaap_OtherComprehensiveIncomeLossNetOfTax,label_label,lang,en-US
us-gaap_ScheduleOfSegmentReportingInformationBySegmentTextBlock,"('label_id', 'lab_us-gaap_ScheduleOfSegmentReportingInformationBySegmentTextBlock')",None
us-gaap_ScheduleOfSegmentReportingInformationBySegmentTextBlock,"('location_id', 'loc_us-gaap_ScheduleOfSegmentReportingInformationBySegmentTextBlock')",None
us-gaap_ScheduleOfSegmentReportingInformationBySegmentTextBlock,"('us_gaap_id', 'us-gaap;ScheduleOfSegmentReportingInformationBySegmentTextBlock')",None
us-gaap_ScheduleOfSegmentReportingInformationBySegmentTextBlock,label_label,item_type,label_label
us-gaap_ScheduleOfSegmentReportingInformationBySegmentTextBlock,label_label,id,lab_us-gaap_ScheduleOfSegmentReportingInformationBySegmentTextBlock_label_en-US
us-gaap_ScheduleOfSegmentReportingInformationBySegmentTextBlock,label_label,label,lab_us-gaap_ScheduleOfSegmentReportingInformationBySegmentTextBlock
us-gaap_ScheduleOfSegmentReportingInformationBySegmentTextBlock,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ScheduleOfSegmentReportingInformationBySegmentTextBlock,label_label,type,resource
us-gaap_ScheduleOfSegmentReportingInformationBySegmentTextBlock,label_label,lang,en-US
us-gaap_ShortTermBorrowings,"('label_id', 'lab_us-gaap_ShortTermBorrowings')",None
us-gaap_ShortTermBorrowings,"('location_id', 'loc_us-gaap_ShortTermBorrowings')",None
us-gaap_ShortTermBorrowings,"('us_gaap_id', 'us-gaap;ShortTermBorrowings')",None
us-gaap_ShortTermBorrowings,label_label,item_type,label_label
us-gaap_ShortTermBorrowings,label_label,id,lab_us-gaap_ShortTermBorrowings_label_en-US
us-gaap_ShortTermBorrowings,label_label,label,lab_us-gaap_ShortTermBorrowings
us-gaap_ShortTermBorrowings,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ShortTermBorrowings,label_label,type,resource
us-gaap_ShortTermBorrowings,label_label,lang,en-US
amzn_LineOfCreditFacilityAdditionalTerm,"('label_id', 'lab_amzn_LineOfCreditFacilityAdditionalTerm')",None
amzn_LineOfCreditFacilityAdditionalTerm,"('location_id', 'loc_amzn_LineOfCreditFacilityAdditionalTerm')",None
amzn_LineOfCreditFacilityAdditionalTerm,"('us_gaap_id', 'amzn;LineOfCreditFacilityAdditionalTerm')",None
amzn_LineOfCreditFacilityAdditionalTerm,label_label,item_type,label_label
amzn_LineOfCreditFacilityAdditionalTerm,label_label,id,lab_amzn_LineOfCreditFacilityAdditionalTerm_documentation_en-US
amzn_LineOfCreditFacilityAdditionalTerm,label_label,label,lab_amzn_LineOfCreditFacilityAdditionalTerm
amzn_LineOfCreditFacilityAdditionalTerm,label_label,role,http://www.xbrl.org/2003/role/documentation
amzn_LineOfCreditFacilityAdditionalTerm,label_label,type,resource
amzn_LineOfCreditFacilityAdditionalTerm,label_label,lang,en-US
amzn_FulfillmentExpenseMember,"('label_id', 'lab_amzn_FulfillmentExpenseMember')",None
amzn_FulfillmentExpenseMember,"('location_id', 'loc_amzn_FulfillmentExpenseMember')",None
amzn_FulfillmentExpenseMember,"('us_gaap_id', 'amzn;FulfillmentExpenseMember')",None
amzn_FulfillmentExpenseMember,label_label,item_type,label_label
amzn_FulfillmentExpenseMember,label_label,id,lab_amzn_FulfillmentExpenseMember_documentation_en-US
amzn_FulfillmentExpenseMember,label_label,label,lab_amzn_FulfillmentExpenseMember
amzn_FulfillmentExpenseMember,label_label,role,http://www.xbrl.org/2003/role/documentation
amzn_FulfillmentExpenseMember,label_label,type,resource
amzn_FulfillmentExpenseMember,label_label,lang,en-US
us-gaap_ScheduleOfCashAndCashEquivalentsTableTextBlock,"('label_id', 'lab_us-gaap_ScheduleOfCashAndCashEquivalentsTableTextBlock')",None
us-gaap_ScheduleOfCashAndCashEquivalentsTableTextBlock,"('location_id', 'loc_us-gaap_ScheduleOfCashAndCashEquivalentsTableTextBlock')",None
us-gaap_ScheduleOfCashAndCashEquivalentsTableTextBlock,"('us_gaap_id', 'us-gaap;ScheduleOfCashAndCashEquivalentsTableTextBlock')",None
us-gaap_ScheduleOfCashAndCashEquivalentsTableTextBlock,label_label,item_type,label_label
us-gaap_ScheduleOfCashAndCashEquivalentsTableTextBlock,label_label,id,lab_us-gaap_ScheduleOfCashAndCashEquivalentsTableTextBlock_label_en-US
us-gaap_ScheduleOfCashAndCashEquivalentsTableTextBlock,label_label,label,lab_us-gaap_ScheduleOfCashAndCashEquivalentsTableTextBlock
us-gaap_ScheduleOfCashAndCashEquivalentsTableTextBlock,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ScheduleOfCashAndCashEquivalentsTableTextBlock,label_label,type,resource
us-gaap_ScheduleOfCashAndCashEquivalentsTableTextBlock,label_label,lang,en-US
us-gaap_RevenueRemainingPerformanceObligation,"('label_id', 'lab_us-gaap_RevenueRemainingPerformanceObligation')",None
us-gaap_RevenueRemainingPerformanceObligation,"('location_id', 'loc_us-gaap_RevenueRemainingPerformanceObligation')",None
us-gaap_RevenueRemainingPerformanceObligation,"('us_gaap_id', 'us-gaap;RevenueRemainingPerformanceObligation')",None
us-gaap_RevenueRemainingPerformanceObligation,label_label,item_type,label_label
us-gaap_RevenueRemainingPerformanceObligation,label_label,id,lab_us-gaap_RevenueRemainingPerformanceObligation_label_en-US
us-gaap_RevenueRemainingPerformanceObligation,label_label,label,lab_us-gaap_RevenueRemainingPerformanceObligation
us-gaap_RevenueRemainingPerformanceObligation,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_RevenueRemainingPerformanceObligation,label_label,type,resource
us-gaap_RevenueRemainingPerformanceObligation,label_label,lang,en-US
ecd_AdjToCompAmt,"('label_id', 'lab_ecd_AdjToCompAmt')",None
ecd_AdjToCompAmt,"('location_id', 'loc_ecd_AdjToCompAmt')",None
ecd_AdjToCompAmt,"('us_gaap_id', 'ecd;AdjToCompAmt')",None
ecd_AdjToCompAmt,label_label,item_type,label_label
ecd_AdjToCompAmt,label_label,id,lab_ecd_AdjToCompAmt_label_en-US
ecd_AdjToCompAmt,label_label,label,lab_ecd_AdjToCompAmt
ecd_AdjToCompAmt,label_label,role,http://www.xbrl.org/2003/role/label
ecd_AdjToCompAmt,label_label,type,resource
ecd_AdjToCompAmt,label_label,lang,en-US
us-gaap_ConsolidationPolicyTextBlock,"('label_id', 'lab_us-gaap_ConsolidationPolicyTextBlock')",None
us-gaap_ConsolidationPolicyTextBlock,"('location_id', 'loc_us-gaap_ConsolidationPolicyTextBlock')",None
us-gaap_ConsolidationPolicyTextBlock,"('us_gaap_id', 'us-gaap;ConsolidationPolicyTextBlock')",None
us-gaap_ConsolidationPolicyTextBlock,label_label,item_type,label_label
us-gaap_ConsolidationPolicyTextBlock,label_label,id,lab_us-gaap_ConsolidationPolicyTextBlock_label_en-US
us-gaap_ConsolidationPolicyTextBlock,label_label,label,lab_us-gaap_ConsolidationPolicyTextBlock
us-gaap_ConsolidationPolicyTextBlock,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ConsolidationPolicyTextBlock,label_label,type,resource
us-gaap_ConsolidationPolicyTextBlock,label_label,lang,en-US
us-gaap_ShareBasedCompensation,"('label_id', 'lab_us-gaap_ShareBasedCompensation')",None
us-gaap_ShareBasedCompensation,"('location_id', 'loc_us-gaap_ShareBasedCompensation')",None
us-gaap_ShareBasedCompensation,"('us_gaap_id', 'us-gaap;ShareBasedCompensation')",None
us-gaap_ShareBasedCompensation,label_label,item_type,label_label
us-gaap_ShareBasedCompensation,label_label,id,lab_us-gaap_ShareBasedCompensation_label_en-US
us-gaap_ShareBasedCompensation,label_label,label,lab_us-gaap_ShareBasedCompensation
us-gaap_ShareBasedCompensation,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ShareBasedCompensation,label_label,type,resource
us-gaap_ShareBasedCompensation,label_label,lang,en-US
us-gaap_FinanceLeaseLiabilityPaymentsDueYearThree,"('label_id', 'lab_us-gaap_FinanceLeaseLiabilityPaymentsDueYearThree')",None
us-gaap_FinanceLeaseLiabilityPaymentsDueYearThree,"('location_id', 'loc_us-gaap_FinanceLeaseLiabilityPaymentsDueYearThree')",None
us-gaap_FinanceLeaseLiabilityPaymentsDueYearThree,"('us_gaap_id', 'us-gaap;FinanceLeaseLiabilityPaymentsDueYearThree')",None
us-gaap_FinanceLeaseLiabilityPaymentsDueYearThree,label_label,item_type,label_label
us-gaap_FinanceLeaseLiabilityPaymentsDueYearThree,label_label,id,lab_us-gaap_FinanceLeaseLiabilityPaymentsDueYearThree_label_en-US
us-gaap_FinanceLeaseLiabilityPaymentsDueYearThree,label_label,label,lab_us-gaap_FinanceLeaseLiabilityPaymentsDueYearThree
us-gaap_FinanceLeaseLiabilityPaymentsDueYearThree,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_FinanceLeaseLiabilityPaymentsDueYearThree,label_label,type,resource
us-gaap_FinanceLeaseLiabilityPaymentsDueYearThree,label_label,lang,en-US
us-gaap_EmployeeStockOptionMember,"('label_id', 'lab_us-gaap_EmployeeStockOptionMember')",None
us-gaap_EmployeeStockOptionMember,"('location_id', 'loc_us-gaap_EmployeeStockOptionMember')",None
us-gaap_EmployeeStockOptionMember,"('us_gaap_id', 'us-gaap;EmployeeStockOptionMember')",None
us-gaap_EmployeeStockOptionMember,label_label,item_type,label_label
us-gaap_EmployeeStockOptionMember,label_label,id,lab_us-gaap_EmployeeStockOptionMember_label_en-US
us-gaap_EmployeeStockOptionMember,label_label,label,lab_us-gaap_EmployeeStockOptionMember
us-gaap_EmployeeStockOptionMember,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_EmployeeStockOptionMember,label_label,type,resource
us-gaap_EmployeeStockOptionMember,label_label,lang,en-US
ecd_AwardTmgMnpiDiscTextBlock,"('label_id', 'lab_ecd_AwardTmgMnpiDiscTextBlock')",None
ecd_AwardTmgMnpiDiscTextBlock,"('location_id', 'loc_ecd_AwardTmgMnpiDiscTextBlock')",None
ecd_AwardTmgMnpiDiscTextBlock,"('us_gaap_id', 'ecd;AwardTmgMnpiDiscTextBlock')",None
ecd_AwardTmgMnpiDiscTextBlock,label_label,item_type,label_label
ecd_AwardTmgMnpiDiscTextBlock,label_label,id,lab_ecd_AwardTmgMnpiDiscTextBlock_label_en-US
ecd_AwardTmgMnpiDiscTextBlock,label_label,label,lab_ecd_AwardTmgMnpiDiscTextBlock
ecd_AwardTmgMnpiDiscTextBlock,label_label,role,http://www.xbrl.org/2003/role/label
ecd_AwardTmgMnpiDiscTextBlock,label_label,type,resource
ecd_AwardTmgMnpiDiscTextBlock,label_label,lang,en-US
us-gaap_FinanceLeaseLiabilityNoncurrentStatementOfFinancialPositionExtensibleList,"('label_id', 'lab_us-gaap_FinanceLeaseLiabilityNoncurrentStatementOfFinancialPositionExtensibleList')",None
us-gaap_FinanceLeaseLiabilityNoncurrentStatementOfFinancialPositionExtensibleList,"('location_id', 'loc_us-gaap_FinanceLeaseLiabilityNoncurrentStatementOfFinancialPositionExtensibleList')",None
us-gaap_FinanceLeaseLiabilityNoncurrentStatementOfFinancialPositionExtensibleList,"('us_gaap_id', 'us-gaap;FinanceLeaseLiabilityNoncurrentStatementOfFinancialPositionExtensibleList')",None
us-gaap_FinanceLeaseLiabilityNoncurrentStatementOfFinancialPositionExtensibleList,label_label,item_type,label_label
us-gaap_FinanceLeaseLiabilityNoncurrentStatementOfFinancialPositionExtensibleList,label_label,id,lab_us-gaap_FinanceLeaseLiabilityNoncurrentStatementOfFinancialPositionExtensibleList_label_en-US
us-gaap_FinanceLeaseLiabilityNoncurrentStatementOfFinancialPositionExtensibleList,label_label,label,lab_us-gaap_FinanceLeaseLiabilityNoncurrentStatementOfFinancialPositionExtensibleList
us-gaap_FinanceLeaseLiabilityNoncurrentStatementOfFinancialPositionExtensibleList,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_FinanceLeaseLiabilityNoncurrentStatementOfFinancialPositionExtensibleList,label_label,type,resource
us-gaap_FinanceLeaseLiabilityNoncurrentStatementOfFinancialPositionExtensibleList,label_label,lang,en-US
us-gaap_ScheduleOfAccountsNotesLoansAndFinancingReceivableTable,"('label_id', 'lab_us-gaap_ScheduleOfAccountsNotesLoansAndFinancingReceivableTable')",None
us-gaap_ScheduleOfAccountsNotesLoansAndFinancingReceivableTable,"('location_id', 'loc_us-gaap_ScheduleOfAccountsNotesLoansAndFinancingReceivableTable')",None
us-gaap_ScheduleOfAccountsNotesLoansAndFinancingReceivableTable,"('us_gaap_id', 'us-gaap;ScheduleOfAccountsNotesLoansAndFinancingReceivableTable')",None
us-gaap_ScheduleOfAccountsNotesLoansAndFinancingReceivableTable,label_label,item_type,label_label
us-gaap_ScheduleOfAccountsNotesLoansAndFinancingReceivableTable,label_label,id,lab_us-gaap_ScheduleOfAccountsNotesLoansAndFinancingReceivableTable_label_en-US
us-gaap_ScheduleOfAccountsNotesLoansAndFinancingReceivableTable,label_label,label,lab_us-gaap_ScheduleOfAccountsNotesLoansAndFinancingReceivableTable
us-gaap_ScheduleOfAccountsNotesLoansAndFinancingReceivableTable,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ScheduleOfAccountsNotesLoansAndFinancingReceivableTable,label_label,type,resource
us-gaap_ScheduleOfAccountsNotesLoansAndFinancingReceivableTable,label_label,lang,en-US
amzn_OtherServicesMember,"('label_id', 'lab_amzn_OtherServicesMember')",None
amzn_OtherServicesMember,"('location_id', 'loc_amzn_OtherServicesMember')",None
amzn_OtherServicesMember,"('us_gaap_id', 'amzn;OtherServicesMember')",None
amzn_OtherServicesMember,label_label,item_type,label_label
amzn_OtherServicesMember,label_label,id,lab_amzn_OtherServicesMember_documentation_en-US
amzn_OtherServicesMember,label_label,label,lab_amzn_OtherServicesMember
amzn_OtherServicesMember,label_label,role,http://www.xbrl.org/2003/role/documentation
amzn_OtherServicesMember,label_label,type,resource
amzn_OtherServicesMember,label_label,lang,en-US
us-gaap_StockholdersEquity,"('label_id', 'lab_us-gaap_StockholdersEquity')",None
us-gaap_StockholdersEquity,"('location_id', 'loc_us-gaap_StockholdersEquity')",None
us-gaap_StockholdersEquity,"('us_gaap_id', 'us-gaap;StockholdersEquity')",None
us-gaap_StockholdersEquity,label_label,item_type,label_label
us-gaap_StockholdersEquity,label_label,id,lab_us-gaap_StockholdersEquity_label_en-US
us-gaap_StockholdersEquity,label_label,label,lab_us-gaap_StockholdersEquity
us-gaap_StockholdersEquity,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_StockholdersEquity,label_label,type,resource
us-gaap_StockholdersEquity,label_label,lang,en-US
us-gaap_FairValueByMeasurementFrequencyAxis,"('label_id', 'lab_us-gaap_FairValueByMeasurementFrequencyAxis')",None
us-gaap_FairValueByMeasurementFrequencyAxis,"('location_id', 'loc_us-gaap_FairValueByMeasurementFrequencyAxis')",None
us-gaap_FairValueByMeasurementFrequencyAxis,"('us_gaap_id', 'us-gaap;FairValueByMeasurementFrequencyAxis')",None
us-gaap_FairValueByMeasurementFrequencyAxis,label_label,item_type,label_label
us-gaap_FairValueByMeasurementFrequencyAxis,label_label,id,lab_us-gaap_FairValueByMeasurementFrequencyAxis_label_en-US
us-gaap_FairValueByMeasurementFrequencyAxis,label_label,label,lab_us-gaap_FairValueByMeasurementFrequencyAxis
us-gaap_FairValueByMeasurementFrequencyAxis,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_FairValueByMeasurementFrequencyAxis,label_label,type,resource
us-gaap_FairValueByMeasurementFrequencyAxis,label_label,lang,en-US
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract,"('label_id', 'lab_us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract')",None
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract,"('location_id', 'loc_us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract')",None
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract,"('us_gaap_id', 'us-gaap;OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract')",None
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract,label_label,item_type,label_label
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract,label_label,id,lab_us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract_label_en-US
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract,label_label,label,lab_us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract,label_label,type,resource
us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract,label_label,lang,en-US
ecd_InsiderTradingPoliciesProcLineItems,"('label_id', 'lab_ecd_InsiderTradingPoliciesProcLineItems')",None
ecd_InsiderTradingPoliciesProcLineItems,"('location_id', 'loc_ecd_InsiderTradingPoliciesProcLineItems')",None
ecd_InsiderTradingPoliciesProcLineItems,"('us_gaap_id', 'ecd;InsiderTradingPoliciesProcLineItems')",None
ecd_InsiderTradingPoliciesProcLineItems,label_label,item_type,label_label
ecd_InsiderTradingPoliciesProcLineItems,label_label,id,lab_ecd_InsiderTradingPoliciesProcLineItems_label_en-US
ecd_InsiderTradingPoliciesProcLineItems,label_label,label,lab_ecd_InsiderTradingPoliciesProcLineItems
ecd_InsiderTradingPoliciesProcLineItems,label_label,role,http://www.xbrl.org/2003/role/label
ecd_InsiderTradingPoliciesProcLineItems,label_label,type,resource
ecd_InsiderTradingPoliciesProcLineItems,label_label,lang,en-US
us-gaap_AllocatedShareBasedCompensationExpense,"('label_id', 'lab_us-gaap_AllocatedShareBasedCompensationExpense')",None
us-gaap_AllocatedShareBasedCompensationExpense,"('location_id', 'loc_us-gaap_AllocatedShareBasedCompensationExpense')",None
us-gaap_AllocatedShareBasedCompensationExpense,"('us_gaap_id', 'us-gaap;AllocatedShareBasedCompensationExpense')",None
us-gaap_AllocatedShareBasedCompensationExpense,label_label,item_type,label_label
us-gaap_AllocatedShareBasedCompensationExpense,label_label,id,lab_us-gaap_AllocatedShareBasedCompensationExpense_label_en-US
us-gaap_AllocatedShareBasedCompensationExpense,label_label,label,lab_us-gaap_AllocatedShareBasedCompensationExpense
us-gaap_AllocatedShareBasedCompensationExpense,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_AllocatedShareBasedCompensationExpense,label_label,type,resource
